config,N,K,task,trial,case_id,window_id,window_start,window_end,safe_width,dashboard_defined,safe_gain,full_gain,positive_safe_gain,safe_dispersion,anchor_spread,local_log_sensitivity
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,16,400,450,1,False,0.0,0.040469104928527955,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,17,425,475,1,False,0.0,0.045240062372296164,0,,,
N150_K13_larger_reservoir,150,13,narma10,1,narma10__trial1,18,450,500,1,False,0.0,0.1768806509021611,0,,,
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,0,0,50,2,True,0.001092273452565351,0.07088786923165169,1,0.0821828980385367,0.1957693415661929,0.6217380742182455
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,1,25,75,2,True,0.015434956494691399,0.015434956494691399,1,0.08643908193387978,0.20564142116659034,0.6530905204704336
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,2,50,100,2,True,0.0,0.0,0,0.08952481788842204,0.21216419398783828,0.6738060021694645
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,3,75,125,2,True,0.0,0.0,0,0.07072710234119836,0.17398125209297735,0.5525419238833802
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,4,100,150,2,True,0.005722815368879641,0.060847353721024344,1,0.06346433032385705,0.1552134563343752,0.4929378352200422
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,5,125,175,2,True,0.00674847880647611,0.03443536169844419,1,0.07803495176872668,0.1796701835990768,0.5706092335584543
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,6,150,200,2,True,0.03610438733515786,0.07828856255240457,1,0.07304282191543135,0.17466091534395048,0.5547004463435176
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,7,175,225,2,True,0.016328087122044477,0.10582119538966384,1,0.06546591981850289,0.1633214946435466,0.5186879147968666
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,8,200,250,2,True,0.0,0.028509493316097978,0,0.08701912173114774,0.20759203532073642,0.6592854183948952
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,9,225,275,2,True,0.0,0.0064845691343046186,0,0.09066668450003085,0.2161318648065323,0.686406810826282
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,10,250,300,2,True,0.008297773056897162,0.06816447592383662,1,0.09119442285826064,0.225588975406384,0.7164413692764502
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,11,275,325,2,True,0.015949699891183722,0.015949699891183722,1,0.08826935918579176,0.22052493090994219,0.7003586198133087
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,12,300,350,2,True,0.022998821405628922,0.022998821405628922,1,0.06495499896107282,0.16437022336541196,0.5220185413939299
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,13,325,375,2,True,0.0,0.0,0,0.07162826628822777,0.17558561335172027,0.5576371674561533
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,14,350,400,2,True,0.02252612713089086,0.02252612713089086,1,0.07518467428077985,0.17786558922026763,0.5648780755290622
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,15,375,425,2,True,0.07463305064658687,0.11053460863963216,1,0.07220923304118985,0.17817689317187121,0.5658667365615718
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,16,400,450,2,True,0.05739387247586114,0.0865633620343711,1,0.06338820714601764,0.16867838030706833,0.5357006898800336
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,17,425,475,2,True,0.04929530800963744,0.0731475463732505,1,0.06083215117028777,0.15890845039832302,0.5046726578188606
N150_K13_larger_reservoir,150,13,narma10,2,narma10__trial2,18,450,500,2,True,0.0,0.061625608697603695,0,0.08561670789570175,0.21175356372022916,0.6725018936213306
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,0,0,50,3,True,0.08076670522890184,0.14682360144283646,1,0.14652398402893635,0.38054648346968706,0.7270083188365922
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,1,25,75,3,True,0.04422200346736416,0.10386836746071204,1,0.1443710651130647,0.3867043997407131,0.752537245545748
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,2,50,100,3,True,0.027623476937942204,0.1808889823622506,1,0.14376410079148574,0.37733768912416044,0.7201006669740722
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,3,75,125,3,True,0.035235549766284735,0.14475391666852921,1,0.1392584432343069,0.34902549441448116,0.7136536825495869
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,4,100,150,3,True,0.0,0.013636370320134095,0,0.14457528412561851,0.34706834215798127,0.7861289311475335
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,5,125,175,3,True,0.0,0.0,0,0.15577244677309995,0.38270382832271177,0.8089381341131447
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,6,150,200,3,True,0.0,0.002257153021782976,0,0.13723033727179013,0.35706238635830895,0.7117044633638495
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,7,175,225,3,True,0.014946551437974853,0.014946551437974853,1,0.12158233571061111,0.3163687752207262,0.6374702119541966
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,8,200,250,3,True,0.013950295211269004,0.013950295211269004,1,0.14084673212193777,0.37117144776118843,0.7196804538020355
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,9,225,275,3,True,0.0,0.02542751593025394,0,0.1755507847469464,0.4629353716535071,0.8846637909633439
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,10,250,300,3,True,0.0,0.04493783213953839,0,0.16406080788399074,0.4192199822918181,0.8330482353826376
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,11,275,325,3,True,0.0,0.08824115150419065,0,0.1619495064385931,0.3880652670260058,0.8208946849826139
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,12,300,350,3,True,0.11331373094710151,0.17882846931808988,1,0.18099564186040207,0.4343160737768504,0.9173365338874089
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,13,325,375,3,True,0.08383697861003914,0.08383697861003914,1,0.16472107356611754,0.40554344978041235,0.8673603572600831
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,14,350,400,3,True,0.0,0.0,0,0.13718358551011772,0.35745701549795933,0.7607490254498973
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,15,375,425,3,True,0.0,0.054126525066149345,0,0.12859567252425871,0.34870548113402156,0.6801760666030259
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,16,400,450,3,True,0.0,0.036265515914834845,0,0.15155589276699144,0.39198442449410525,0.7692118762761095
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,17,425,475,3,True,0.0046146101115430715,0.03067731021839537,1,0.14529569435508788,0.3675691123940027,0.7753530812373521
N150_K13_larger_reservoir,150,13,narma10,3,narma10__trial3,18,450,500,3,True,0.04108315424812037,0.04108315424812037,1,0.13868707212424897,0.36835270868899783,0.7622613357603965
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,0,0,50,5,True,0.0033170824743463806,0.0033170824743463806,1,0.010512382698462741,0.03528439514192649,0.07265422702849336
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,1,25,75,5,True,0.0006842793218134959,0.0006842793218134959,1,0.002481718695438688,0.00403330172455094,0.011932958126436289
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,2,50,100,5,True,0.00033154342059792813,0.0007774444672547431,1,0.003764665524313932,0.007980296711376246,0.017851559635663525
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,3,75,125,5,True,0.0004969502120812288,0.001036490328625724,1,0.004083776043813608,0.009707909429619571,0.01905796040323122
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,4,100,150,5,True,0.0008676624954238972,0.0011581089079632408,1,0.0032855314880575123,0.007833050925443483,0.014814836488258324
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,5,125,175,5,True,0.0008969618142934972,0.0008969618142934972,1,0.0029600946571129755,0.004989893252946266,0.013846544413907716
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,6,150,200,5,True,0.0,0.0,0,0.0024617071686878988,0.0020255079374702956,0.013613522081702148
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,7,175,225,5,True,0.0012783990122353654,0.0012783990122353654,1,0.002390493339728947,0.003572187077440514,0.011694064238876235
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,8,200,250,5,True,0.00221997018832397,0.00221997018832397,1,0.002631146494878702,0.004408065729597363,0.011757298556718379
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,9,225,275,5,True,0.001118926216166263,0.001118926216166263,1,0.002406710815956336,0.004173606869339928,0.012238317316310789
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,10,250,300,5,True,0.00026045188869192916,0.00026045188869192916,1,0.0034610092217995736,0.0067585766421903865,0.017538580233671927
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,11,275,325,5,True,0.0007961999191845896,0.0008584583575510282,1,0.003996033568201906,0.00762484326749015,0.0184324501269029
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,12,300,350,5,True,0.0012066645321357821,0.0012066645321357821,1,0.0036110303562594905,0.0063868186253873485,0.01591258093182371
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,13,325,375,5,True,0.0,0.00011483732395753399,0,0.004752530078262737,0.007322446825629456,0.02353058446554395
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,14,350,400,5,True,0.0,0.0,0,0.003957796888779851,0.006709615782416913,0.021927186279637217
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,15,375,425,5,True,0.0006541210759597985,0.0006541210759597985,1,0.002534055729137389,0.005138094186481051,0.012002288065842293
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,16,400,450,5,True,0.004111095657140599,0.004111095657140599,1,0.008512885042739192,0.016529723119776834,0.048504340957865544
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,17,425,475,5,True,0.0038247542708974794,0.0038247542708974794,1,0.011280692785905823,0.020813582385755397,0.05526608566402917
N150_K13_larger_reservoir,150,13,lorenz_x,0,lorenz_x__trial0,18,450,500,5,True,0.00033208990977002216,0.0007783022102513318,1,0.006740980082798375,0.01531412860392183,0.03133252866016111
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,0,0,50,5,True,0.0029090657080572194,0.0029090657080572194,1,0.008687334884507486,0.016646669732438984,0.055208874333093017
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,1,25,75,5,True,0.0,0.0,0,0.0028251851396922886,0.005580728209657509,0.015935227901483034
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,2,50,100,5,True,0.0,0.0,0,0.0024036231256908086,0.004010076869561825,0.012521863493279202
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,3,75,125,5,True,0.0,6.086943333542642e-05,0,0.0019302009910651544,0.004336533748127723,0.00828083499042644
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,4,100,150,5,True,0.0,0.0005377853043879218,0,0.0022404692517250155,0.006220264094666477,0.00988656883999628
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,5,125,175,5,True,0.0,0.0,0,0.0032254943110865603,0.008337834407190695,0.01458521196473826
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,6,150,200,5,True,0.0,0.0,0,0.002809823342448969,0.006869828237599929,0.01287377080588146
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,7,175,225,5,True,0.0,0.0003071422811527554,0,0.0016549752662994427,0.0031385524690648345,0.008312724128202552
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,8,200,250,5,True,0.0,0.0008728172318388161,0,0.0016424832151032515,0.0027245798100192647,0.008401485017132058
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,9,225,275,5,True,0.0,0.0004209285223544931,0,0.0015359976010594389,0.003126531084876047,0.0076905766371855745
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,10,250,300,5,True,0.0,0.00015041752017051551,0,0.0014584799606382258,0.003482137737398652,0.006662369459527567
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,11,275,325,5,True,0.0,7.218201428460915e-05,0,0.0014795816236995406,0.00325208327621211,0.006562399333623919
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,12,300,350,5,True,0.0,0.0,0,0.0018143127843924128,0.0039872396388342625,0.009230036379453119
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,13,325,375,5,True,0.0017365878596673602,0.003378532275525995,1,0.0027362509727651848,0.006809421526632918,0.014227743141740702
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,14,350,400,5,True,0.0020190370167602937,0.0038733238858069423,1,0.0025867611648851332,0.006605733220896983,0.013073859869052951
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,15,375,425,5,True,0.0,0.0,0,0.0022827734769896657,0.004413470708876122,0.011153466722028278
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,16,400,450,5,True,0.0,0.0,0,0.002194248909249394,0.004480379847044046,0.010552115004630177
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,17,425,475,5,True,0.0,0.0,0,0.0014939576757679234,0.003605316896945639,0.006159279577514434
N150_K13_larger_reservoir,150,13,lorenz_x,1,lorenz_x__trial1,18,450,500,5,True,0.0,0.0,0,0.0018847575513647003,0.004745297878848023,0.009096223750448794
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,0,0,50,3,True,0.0,0.0,0,0.023253655102661037,0.122387888324733,0.23460932266860257
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,1,25,75,3,True,0.0,0.00034096980420596397,0,0.0012622095638690099,0.0033959667586694886,0.008079262277828198
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,2,50,100,3,True,0.00015104450704561678,0.0002355564028922513,1,0.00036697411041070537,0.0009516066620377228,0.0027064066530802415
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,3,75,125,3,True,0.0,0.0008001220642340251,0,9.760562379777012e-05,0.0002698449586346984,0.0005334677232040158
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,4,100,150,3,True,0.0,0.0003021625783770983,0,7.342158797641657e-05,0.00015990133450153427,0.00036701868764288793
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,5,125,175,3,True,1.8518176940632639e-06,0.0003523034427916779,1,8.470467892990881e-05,0.00022410508799854082,0.0004091582815139626
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,6,150,200,3,True,2.1224206555284404e-05,0.0006413630632413365,1,9.83357542432969e-05,0.0002074338105466186,0.0005825009754344218
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,7,175,225,3,True,0.0,0.00038479827871413293,0,9.820267492331905e-05,0.00017929919311026924,0.000622613319677101
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,8,200,250,3,True,0.00014810331545687472,0.0007832559043397915,1,0.00014800675608825337,0.0003258131184244024,0.000875407648341045
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,9,225,275,3,True,0.00012109791181526448,0.0007160523620700506,1,0.000224352129060088,0.0003880319593833066,0.0014338958194595938
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,10,250,300,3,True,0.000336918284204471,0.00048636511583388187,1,0.00024850085081060043,0.0004504862899078094,0.001509541647915908
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,11,275,325,3,True,0.00044646708269505727,0.0005254818244613641,1,0.0004183723251269456,0.0007398732904279901,0.0032500340378179143
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,12,300,350,3,True,0.0005135427066296225,0.0005135427066296225,1,0.0008197040180072898,0.0018657649851992048,0.005356147038752965
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,13,325,375,3,True,0.0,0.0014873712621645205,0,0.0007291316274626031,0.0019356627023316073,0.004831457291332702
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,14,350,400,3,True,0.0,0.00033123947751612613,0,0.0008713877953827005,0.0018576496786491211,0.006420589148904027
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,15,375,425,3,True,0.0,0.000702276647127081,0,0.0012968490768697331,0.0023511164227942474,0.008939782012262993
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,16,400,450,3,True,0.0,0.001301821889262404,0,0.0009819048281316854,0.0019044873106416717,0.007456622231120137
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,17,425,475,3,True,0.0,0.0004329266989276199,0,0.0004108051434443213,0.0009438313402550807,0.003457875509622622
N150_K13_larger_reservoir,150,13,lorenz_x,2,lorenz_x__trial2,18,450,500,3,True,0.0,0.0,0,9.44124635976897e-05,0.00015214870555167962,0.0006989904884776739
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,0,0,50,2,True,0.006918314370961673,0.026744220318886333,1,0.025604924440517016,0.09107581377650405,0.28924498908894336
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,1,25,75,2,True,0.0006151714255392816,0.0015245374463247747,1,0.0006074009197360569,0.003497679789958659,0.011108178019313039
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,2,50,100,2,True,0.0,0.001208569869462173,0,6.23009128543252e-05,0.0001488283543591638,0.00047265957829791374
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,3,75,125,2,True,0.0,0.0009971489553098946,0,5.9626715975586796e-05,0.00015696804491688925,0.0004985101813167809
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,4,100,150,2,True,0.0,0.0006738933409808682,0,0.0001227700476049498,0.00038208865189942506,0.0012134640731386993
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,5,125,175,2,True,0.0,0.000765079551852696,0,0.00025759888880086895,0.0006710781968636511,0.0021312574401583934
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,6,150,200,2,True,0.0,0.0010274967775903837,0,0.00026996290172264247,0.0006677133062256436,0.002120570983287809
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,7,175,225,2,True,0.0,0.0010726712070873714,0,0.0003191348833255022,0.0009582821856568315,0.003043380112030864
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,8,200,250,2,True,0.0,0.0006722840699305279,0,0.0004976348599226106,0.0015304548005137587,0.004860526233254759
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,9,225,275,2,True,0.0,0.0008579554044563092,0,0.000322483626119238,0.001252298999565619,0.003977139434123825
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,10,250,300,2,True,6.425284512987916e-05,0.0005495466848697674,1,8.947894450479295e-05,0.0001970937482793608,0.0006259442184119118
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,11,275,325,2,True,4.469410997298695e-06,0.00041962260996564974,1,0.00010089003027133914,0.00022144802173336067,0.0007032902367165943
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,12,300,350,2,True,2.4788848219129897e-06,0.0007214822690326727,1,0.00010442153536695791,0.00022852480685624157,0.0007257651897340391
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,13,325,375,2,True,0.0001822207094670618,0.0008569423942219284,1,0.00017722513822849873,0.00043637738798490717,0.001385878067870952
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,14,350,400,2,True,0.0001384680056165325,0.0006969611166006439,1,0.0002054165303839752,0.00047844966019706817,0.0015194941555275083
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,15,375,425,2,True,5.6630873553121554e-05,0.00022394923594421835,1,0.0002687260561240061,0.0006847605193996335,0.0021747107244995388
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,16,400,450,2,True,0.00041817271538470164,0.0004405498962420061,1,0.0005573742984766035,0.0015206436562166337,0.004829367309633874
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,17,425,475,2,True,0.00037842464701305385,0.0007612037476960537,1,0.0004439916478982761,0.0014054262384504787,0.004463451712915646
N150_K13_larger_reservoir,150,13,lorenz_x,3,lorenz_x__trial3,18,450,500,2,True,0.0,0.0010616817601275589,0,0.00010206512468300423,0.0002755893310923481,0.0008752360232591183
